sample,student_name,trial,reaction_time
818,Priya Sharma,4,441.5
818,Priya Sharma,5,254.9
818,Priya Sharma,6,318.3
818,Priya Sharma,7,390.9
818,Priya Sharma,8,340.7
818,Priya Sharma,9,233.2
818,Priya Sharma,10,278.5
818,Oscar Bennett,1,321.2
818,Oscar Bennett,2,144.4
818,Oscar Bennett,3,215.7
818,Oscar Bennett,4,276.5
818,Oscar Bennett,5,307.9
818,Oscar Bennett,6,340.1
818,Oscar Bennett,7,294.1
818,Oscar Bennett,8,216.2
818,Oscar Bennett,9,329.9
818,Oscar Bennett,10,358.4
818,Ravi Kapoor,1,372.9
818,Ravi Kapoor,2,347.2
818,Ravi Kapoor,3,373.3
818,Ravi Kapoor,4,399.5
818,Ravi Kapoor,5,320.7
818,Ravi Kapoor,6,202.3
818,Ravi Kapoor,7,356.8
818,Ravi Kapoor,8,217.1
818,Ravi Kapoor,9,268.4
818,Ravi Kapoor,10,239.5
818,Sofia Lindqvist,1,363.8
818,Sofia Lindqvist,2,329.8
818,Sofia Lindqvist,3,395.4
818,Sofia Lindqvist,4,368.3
818,Sofia Lindqvist,5,395.9
818,Sofia Lindqvist,6,261.8
818,Sofia Lindqvist,7,417.6
818,Sofia Lindqvist,8,421.1
818,Sofia Lindqvist,9,327.9
818,Sofia Lindqvist,10,236.5
818,Tariq Hassan,1,262.0
818,Tariq Hassan,2,330.5
818,Tariq Hassan,3,387.0
818,Tariq Hassan,4,277.3
818,Tariq Hassan,5,217.7
818,Tariq Hassan,6,297.9
818,Tariq Hassan,7,315.8
818,Tariq Hassan,8,357.4
818,Tariq Hassan,9,392.5
818,Tariq Hassan,10,365.7
818,Uma Devi,1,373.2
818,Uma Devi,2,443.8
818,Uma Devi,3,373.5
818,Uma Devi,4,427.4
818,Uma Devi,5,306.2
818,Uma Devi,6,244.0
818,Uma Devi,7,365.3
818,Uma Devi,8,281.2
818,Uma Devi,9,418.9
818,Uma Devi,10,229.2
819,Alice Johnson,1,316.8
819,Alice Johnson,2,174.7
819,Alice Johnson,3,350.6
819,Alice Johnson,4,390.4
819,Alice Johnson,5,200.5
819,Alice Johnson,6,297.8
819,Alice Johnson,7,392.7
819,Alice Johnson,8,284.9
819,Alice Johnson,9,402.9
819,Alice Johnson,10,145.9
819,Ben Okafor,1,284.1
819,Ben Okafor,2,308.7
819,Ben Okafor,3,369.6
819,Ben Okafor,4,244.9
819,Ben Okafor,5,288.3
819,Ben Okafor,6,338.0
819,Ben Okafor,7,312.9
819,Ben Okafor,8,468.7
819,Ben Okafor,9,382.7
819,Ben Okafor,10,436.0
819,Chloe Martinez,1,346.5
819,Chloe Martinez,2,185.7
819,Chloe Martinez,3,448.2
819,Chloe Martinez,4,413.4
819,Chloe Martinez,5,287.5
819,Chloe Martinez,6,471.4
819,Chloe Martinez,7,288.3
819,Chloe Martinez,8,432.4
819,Chloe Martinez,9,315.1
819,Chloe Martinez,10,214.6
819,David Kim,1,280.5
819,David Kim,2,32.5
819,David Kim,3,363.0
819,David Kim,4,431.5
819,David Kim,5,546.8
819,David Kim,6,338.3
819,David Kim,7,393.4
819,David Kim,8,267.9
819,David Kim,9,423.7
819,David Kim,10,180.9
819,Emma Thompson,1,281.7
819,Emma Thompson,2,467.2
819,Emma Thompson,3,330.8
819,Emma Thompson,4,475.1
819,Emma Thompson,5,175.3
819,Emma Thompson,6,420.5
819,Emma Thompson,7,429.8
819,Emma Thompson,8,254.4
819,Emma Thompson,9,176.7
819,Emma Thompson,10,352.5
819,Faisal Rahman,1,349.4
819,Faisal Rahman,2,166.2
819,Faisal Rahman,3,323.5
819,Faisal Rahman,4,326.5
819,Faisal Rahman,5,428.1
819,Faisal Rahman,6,389.3
819,Faisal Rahman,7,354.4
819,Faisal Rahman,8,479.4
819,Faisal Rahman,9,303.2
819,Faisal Rahman,10,334.7
819,Grace Chen,1,224.8
819,Grace Chen,2,189.2
819,Grace Chen,3,449.7
819,Grace Chen,4,170.7
819,Grace Chen,5,400.8
819,Grace Chen,6,361.4
819,Grace Chen,7,324.8
819,Grace Chen,8,269.0
819,Grace Chen,9,138.5
819,Grace Chen,10,250.4
819,Harry Patel,1,375.4
819,Harry Patel,2,345.5
819,Harry Patel,3,286.8
819,Harry Patel,4,317.8
819,Harry Patel,5,266.9
819,Harry Patel,6,330.9
819,Harry Patel,7,425.9
819,Harry Patel,8,244.7
819,Harry Patel,9,326.0
819,Harry Patel,10,450.4
819,Isabel Santos,1,327.4
819,Isabel Santos,2,268.6
819,Isabel Santos,3,217.0
819,Isabel Santos,4,437.9
819,Isabel Santos,5,410.6
819,Isabel Santos,6,402.6
819,Isabel Santos,7,303.0
819,Isabel Santos,8,372.7
819,Isabel Santos,9,347.7
819,Isabel Santos,10,509.9
819,Jack Williams,1,371.5
819,Jack Williams,2,389.1
819,Jack Williams,3,478.5
819,Jack Williams,4,327.8
819,Jack Williams,5,396.3
819,Jack Williams,6,378.1
819,Jack Williams,7,301.3
819,Jack Williams,8,328.4
819,Jack Williams,9,351.6
819,Jack Williams,10,288.5
819,Kezia Adeyemi,1,397.4
819,Kezia Adeyemi,2,424.7
819,Kezia Adeyemi,3,412.6
819,Kezia Adeyemi,4,284.0
819,Kezia Adeyemi,5,371.1
819,Kezia Adeyemi,6,378.7
819,Kezia Adeyemi,7,317.9
819,Kezia Adeyemi,8,458.0
819,Kezia Adeyemi,9,421.2
819,Kezia Adeyemi,10,445.6
819,Liam O'Brien,1,245.1
819,Liam O'Brien,2,382.9
819,Liam O'Brien,3,319.1
819,Liam O'Brien,4,424.4
819,Liam O'Brien,5,312.2
819,Liam O'Brien,6,315.0
819,Liam O'Brien,7,275.2
819,Liam O'Brien,8,249.2
819,Liam O'Brien,9,438.0
819,Liam O'Brien,10,303.9
819,Maya Singh,1,351.7
819,Maya Singh,2,273.6
819,Maya Singh,3,329.1
819,Maya Singh,4,311.4
819,Maya Singh,5,291.5
819,Maya Singh,6,335.9
819,Maya Singh,7,268.3
819,Maya Singh,8,349.9
819,Maya Singh,9,353.4
819,Maya Singh,10,257.3
819,Noah Clarke,1,271.7
819,Noah Clarke,2,241.6
819,Noah Clarke,3,201.5
819,Noah Clarke,4,305.4
819,Noah Clarke,5,205.1
819,Noah Clarke,6,396.5
819,Noah Clarke,7,290.9
819,Noah Clarke,8,248.3
819,Noah Clarke,9,338.5
819,Noah Clarke,10,388.0
819,Priya Sharma,1,336.8
819,Priya Sharma,2,337.8
819,Priya Sharma,3,361.6
819,Priya Sharma,4,338.2
819,Priya Sharma,5,408.1
819,Priya Sharma,6,262.2
819,Priya Sharma,7,261.7
819,Priya Sharma,8,453.4
819,Priya Sharma,9,331.0
819,Priya Sharma,10,311.3
819,Oscar Bennett,1,341.9
819,Oscar Bennett,2,167.8
819,Oscar Bennett,3,328.9
819,Oscar Bennett,4,277.3
819,Oscar Bennett,5,397.8
819,Oscar Bennett,6,363.2
819,Oscar Bennett,7,269.3
819,Oscar Bennett,8,268.6
819,Oscar Bennett,9,193.4
819,Oscar Bennett,10,342.2
819,Ravi Kapoor,1,371.6
819,Ravi Kapoor,2,392.8
819,Ravi Kapoor,3,331.9
819,Ravi Kapoor,4,329.9
819,Ravi Kapoor,5,153.7
819,Ravi Kapoor,6,349.9
819,Ravi Kapoor,7,362.5
819,Ravi Kapoor,8,220.5
819,Ravi Kapoor,9,334.3
819,Ravi Kapoor,10,355.7
819,Sofia Lindqvist,1,308.4
819,Sofia Lindqvist,2,282.9
819,Sofia Lindqvist,3,201.4
819,Sofia Lindqvist,4,207.0
819,Sofia Lindqvist,5,330.6
819,Sofia Lindqvist,6,340.4
819,Sofia Lindqvist,7,511.8
819,Sofia Lindqvist,8,312.0
819,Sofia Lindqvist,9,220.8
819,Sofia Lindqvist,10,356.6
819,Tariq Hassan,1,382.4
819,Tariq Hassan,2,427.4
819,Tariq Hassan,3,441.0
819,Tariq Hassan,4,377.9
819,Tariq Hassan,5,323.3
819,Tariq Hassan,6,273.7
819,Tariq Hassan,7,309.7
819,Tariq Hassan,8,337.1
819,Tariq Hassan,9,226.3
819,Tariq Hassan,10,335.8
819,Uma Devi,1,125.8
819,Uma Devi,2,346.7
819,Uma Devi,3,363.9
819,Uma Devi,4,336.1
819,Uma Devi,5,286.9
819,Uma Devi,6,286.8
819,Uma Devi,7,259.9
819,Uma Devi,8,286.0
819,Uma Devi,9,275.3
819,Uma Devi,10,329.2
820,Alice Johnson,1,173.1
820,Alice Johnson,2,194.6
820,Alice Johnson,3,174.4
820,Alice Johnson,4,403.3
820,Alice Johnson,5,286.8
820,Alice Johnson,6,331.7
820,Alice Johnson,7,266.2
820,Alice Johnson,8,311.9
820,Alice Johnson,9,218.1
820,Alice Johnson,10,340.1
820,Ben Okafor,1,263.5
820,Ben Okafor,2,396.9
820,Ben Okafor,3,210.1
820,Ben Okafor,4,126.7
820,Ben Okafor,5,249.5
820,Ben Okafor,6,327.1
820,Ben Okafor,7,344.4
820,Ben Okafor,8,196.3
820,Ben Okafor,9,399.3
820,Ben Okafor,10,313.3
820,Chloe Martinez,1,318.0
820,Chloe Martinez,2,380.6
820,Chloe Martinez,3,290.2
820,Chloe Martinez,4,256.6
820,Chloe Martinez,5,389.2
820,Chloe Martinez,6,380.6
820,Chloe Martinez,7,348.3
820,Chloe Martinez,8,294.2
820,Chloe Martinez,9,430.4
820,Chloe Martinez,10,527.7
820,David Kim,1,309.8
820,David Kim,2,231.5
820,David Kim,3,413.5
820,David Kim,4,496.1
820,David Kim,5,284.3
820,David Kim,6,318.6
820,David Kim,7,413.6
820,David Kim,8,309.2
820,David Kim,9,202.1
820,David Kim,10,391.5
820,Emma Thompson,1,271.1
820,Emma Thompson,2,216.4
820,Emma Thompson,3,265.0
820,Emma Thompson,4,271.1
820,Emma Thompson,5,286.3
820,Emma Thompson,6,357.6
820,Emma Thompson,7,197.7
820,Emma Thompson,8,409.2
820,Emma Thompson,9,292.8
820,Emma Thompson,10,442.1
820,Faisal Rahman,1,358.6
820,Faisal Rahman,2,422.0
820,Faisal Rahman,3,342.1
820,Faisal Rahman,4,216.2
820,Faisal Rahman,5,237.1
820,Faisal Rahman,6,311.5
820,Faisal Rahman,7,259.8
820,Faisal Rahman,8,148.5
820,Faisal Rahman,9,312.3
820,Faisal Rahman,10,314.4
820,Grace Chen,1,332.1
820,Grace Chen,2,405.9
820,Grace Chen,3,248.5
820,Grace Chen,4,403.4
820,Grace Chen,5,267.4
820,Grace Chen,6,363.8
820,Grace Chen,7,308.2
820,Grace Chen,8,275.2
820,Grace Chen,9,414.7
820,Grace Chen,10,414.8
820,Harry Patel,1,210.6
820,Harry Patel,2,334.5
820,Harry Patel,3,270.0
820,Harry Patel,4,306.5
820,Harry Patel,5,409.5
820,Harry Patel,6,190.9
820,Harry Patel,7,238.1
820,Harry Patel,8,414.7
820,Harry Patel,9,352.3
820,Harry Patel,10,269.7
820,Isabel Santos,1,340.3
820,Isabel Santos,2,462.8
820,Isabel Santos,3,251.6
820,Isabel Santos,4,259.2
820,Isabel Santos,5,262.2
820,Isabel Santos,6,333.2
820,Isabel Santos,7,330.0
820,Isabel Santos,8,319.7
820,Isabel Santos,9,403.3
820,Isabel Santos,10,293.2
820,Jack Williams,1,353.8
820,Jack Williams,2,112.0
820,Jack Williams,3,333.9
820,Jack Williams,4,373.6
820,Jack Williams,5,168.2
820,Jack Williams,6,331.0
820,Jack Williams,7,263.0
820,Jack Williams,8,290.2
820,Jack Williams,9,265.6
820,Jack Williams,10,373.4
820,Kezia Adeyemi,1,276.4
820,Kezia Adeyemi,2,372.7
820,Kezia Adeyemi,3,299.2
820,Kezia Adeyemi,4,350.1
820,Kezia Adeyemi,5,373.0
820,Kezia Adeyemi,6,293.1
820,Kezia Adeyemi,7,352.4
820,Kezia Adeyemi,8,155.7
820,Kezia Adeyemi,9,287.5
820,Kezia Adeyemi,10,308.4
820,Liam O'Brien,1,368.3
820,Liam O'Brien,2,478.5
820,Liam O'Brien,3,265.0
820,Liam O'Brien,4,381.7
820,Liam O'Brien,5,444.8
820,Liam O'Brien,6,264.8
820,Liam O'Brien,7,251.8
820,Liam O'Brien,8,374.6
820,Liam O'Brien,9,371.9
820,Liam O'Brien,10,225.3
820,Maya Singh,1,326.4
820,Maya Singh,2,267.7
820,Maya Singh,3,302.1
820,Maya Singh,4,308.3
820,Maya Singh,5,410.1
820,Maya Singh,6,318.4
820,Maya Singh,7,335.1
820,Maya Singh,8,271.8
820,Maya Singh,9,173.4
820,Maya Singh,10,369.3
820,Noah Clarke,1,279.9
820,Noah Clarke,2,416.5
820,Noah Clarke,3,450.1
820,Noah Clarke,4,209.3
820,Noah Clarke,5,304.2
820,Noah Clarke,6,236.1
820,Noah Clarke,7,306.4
820,Noah Clarke,8,348.1
820,Noah Clarke,9,310.1
820,Noah Clarke,10,355.3
820,Priya Sharma,1,231.2
820,Priya Sharma,2,460.3
820,Priya Sharma,3,443.9
820,Priya Sharma,4,277.6
820,Priya Sharma,5,245.9
820,Priya Sharma,6,367.8
820,Priya Sharma,7,321.0
820,Priya Sharma,8,306.8
820,Priya Sharma,9,266.8
820,Priya Sharma,10,379.5
820,Oscar Bennett,1,232.3
820,Oscar Bennett,2,282.8
820,Oscar Bennett,3,389.1
820,Oscar Bennett,4,305.3
820,Oscar Bennett,5,248.3
820,Oscar Bennett,6,335.3
820,Oscar Bennett,7,242.0
820,Oscar Bennett,8,377.7
820,Oscar Bennett,9,210.4
820,Oscar Bennett,10,394.8
820,Ravi Kapoor,1,495.5
820,Ravi Kapoor,2,208.4
820,Ravi Kapoor,3,340.9
820,Ravi Kapoor,4,464.6
820,Ravi Kapoor,5,435.0
820,Ravi Kapoor,6,329.0
820,Ravi Kapoor,7,381.4
820,Ravi Kapoor,8,311.7
820,Ravi Kapoor,9,261.3
820,Ravi Kapoor,10,273.7
820,Sofia Lindqvist,1,275.1
820,Sofia Lindqvist,2,416.7
820,Sofia Lindqvist,3,145.2
820,Sofia Lindqvist,4,230.1
820,Sofia Lindqvist,5,222.4
820,Sofia Lindqvist,6,386.6
820,Sofia Lindqvist,7,246.9
820,Sofia Lindqvist,8,293.3
820,Sofia Lindqvist,9,267.0
820,Sofia Lindqvist,10,244.1
820,Tariq Hassan,1,440.4
820,Tariq Hassan,2,405.7
820,Tariq Hassan,3,415.9
820,Tariq Hassan,4,325.4
820,Tariq Hassan,5,267.7
820,Tariq Hassan,6,520.9
820,Tariq Hassan,7,388.5
820,Tariq Hassan,8,346.0
820,Tariq Hassan,9,355.7
820,Tariq Hassan,10,361.1
820,Uma Devi,1,446.7
820,Uma Devi,2,295.5
820,Uma Devi,3,294.9
820,Uma Devi,4,347.6
820,Uma Devi,5,325.6
820,Uma Devi,6,331.7
820,Uma Devi,7,246.1
820,Uma Devi,8,439.3
820,Uma Devi,9,306.7
820,Uma Devi,10,124.4
821,Alice Johnson,1,321.7
821,Alice Johnson,2,383.5
821,Alice Johnson,3,321.3
821,Alice Johnson,4,331.3
821,Alice Johnson,5,279.9
821,Alice Johnson,6,197.4
821,Alice Johnson,7,373.6
821,Alice Johnson,8,327.8
821,Alice Johnson,9,412.4
821,Alice Johnson,10,296.6
821,Ben Okafor,1,239.2
821,Ben Okafor,2,224.3
821,Ben Okafor,3,348.2
821,Ben Okafor,4,276.0
821,Ben Okafor,5,229.0
821,Ben Okafor,6,215.5
821,Ben Okafor,7,424.6
821,Ben Okafor,8,275.6
821,Ben Okafor,9,210.2
821,Ben Okafor,10,302.1
821,Chloe Martinez,1,338.0
821,Chloe Martinez,2,295.6
821,Chloe Martinez,3,256.1
821,Chloe Martinez,4,455.3
821,Chloe Martinez,5,322.2
821,Chloe Martinez,6,223.8
821,Chloe Martinez,7,319.5
821,Chloe Martinez,8,375.2
821,Chloe Martinez,9,395.5
821,Chloe Martinez,10,398.9
821,David Kim,1,336.2
821,David Kim,2,339.9
821,David Kim,3,399.0
821,David Kim,4,209.8
821,David Kim,5,325.0
821,David Kim,6,314.8
821,David Kim,7,337.8
821,David Kim,8,199.6
821,David Kim,9,411.4
821,David Kim,10,311.4
821,Emma Thompson,1,274.6
821,Emma Thompson,2,382.0
821,Emma Thompson,3,235.0
821,Emma Thompson,4,285.6
821,Emma Thompson,5,326.9
821,Emma Thompson,6,475.6
821,Emma Thompson,7,489.5
821,Emma Thompson,8,256.4
821,Emma Thompson,9,249.4
821,Emma Thompson,10,270.0
821,Faisal Rahman,1,420.3
821,Faisal Rahman,2,226.6
821,Faisal Rahman,3,344.5
821,Faisal Rahman,4,331.4
821,Faisal Rahman,5,384.8
821,Faisal Rahman,6,438.2
821,Faisal Rahman,7,303.0
821,Faisal Rahman,8,404.6
821,Faisal Rahman,9,306.5
821,Faisal Rahman,10,443.4
821,Grace Chen,1,364.0
821,Grace Chen,2,366.8
821,Grace Chen,3,271.9
821,Grace Chen,4,164.3
821,Grace Chen,5,238.5
821,Grace Chen,6,253.5
821,Grace Chen,7,298.5
821,Grace Chen,8,236.6
821,Grace Chen,9,265.7
821,Grace Chen,10,344.8
821,Harry Patel,1,233.8
821,Harry Patel,2,309.0
821,Harry Patel,3,309.4
821,Harry Patel,4,250.9
821,Harry Patel,5,299.4
821,Harry Patel,6,254.2
821,Harry Patel,7,110.2
821,Harry Patel,8,319.2
821,Harry Patel,9,312.9
821,Harry Patel,10,122.1
821,Isabel Santos,1,319.0
821,Isabel Santos,2,418.5
821,Isabel Santos,3,326.4
821,Isabel Santos,4,377.0
821,Isabel Santos,5,299.8
821,Isabel Santos,6,412.4
821,Isabel Santos,7,519.7
821,Isabel Santos,8,328.3
821,Isabel Santos,9,425.2
821,Isabel Santos,10,243.5
821,Jack Williams,1,342.8
821,Jack Williams,2,152.6
821,Jack Williams,3,235.1
821,Jack Williams,4,531.7
821,Jack Williams,5,305.4
821,Jack Williams,6,371.8
821,Jack Williams,7,303.9
821,Jack Williams,8,267.5
821,Jack Williams,9,446.8
821,Jack Williams,10,187.3
821,Kezia Adeyemi,1,267.3
821,Kezia Adeyemi,2,382.7
821,Kezia Adeyemi,3,360.1
821,Kezia Adeyemi,4,423.1
821,Kezia Adeyemi,5,176.7
821,Kezia Adeyemi,6,280.1
821,Kezia Adeyemi,7,256.9
821,Kezia Adeyemi,8,255.4
821,Kezia Adeyemi,9,438.3
821,Kezia Adeyemi,10,275.1
821,Liam O'Brien,1,295.0
821,Liam O'Brien,2,457.5
821,Liam O'Brien,3,231.5
821,Liam O'Brien,4,205.9
821,Liam O'Brien,5,212.0
821,Liam O'Brien,6,184.0
821,Liam O'Brien,7,333.0
821,Liam O'Brien,8,264.9
821,Liam O'Brien,9,249.6
821,Liam O'Brien,10,410.5
821,Maya Singh,1,322.6
821,Maya Singh,2,298.1
821,Maya Singh,3,265.1
821,Maya Singh,4,281.4
821,Maya Singh,5,290.7
821,Maya Singh,6,329.9
821,Maya Singh,7,319.0
821,Maya Singh,8,404.7
821,Maya Singh,9,106.1
821,Maya Singh,10,314.0
821,Noah Clarke,1,236.6
821,Noah Clarke,2,166.2
821,Noah Clarke,3,246.6
821,Noah Clarke,4,303.4
821,Noah Clarke,5,245.0
821,Noah Clarke,6,406.2
821,Noah Clarke,7,261.7
821,Noah Clarke,8,263.3
821,Noah Clarke,9,151.6
821,Noah Clarke,10,323.3
821,Priya Sharma,1,463.1
821,Priya Sharma,2,259.1
821,Priya Sharma,3,248.6
821,Priya Sharma,4,283.5
821,Priya Sharma,5,509.5
821,Priya Sharma,6,326.6
821,Priya Sharma,7,265.8
821,Priya Sharma,8,347.6
821,Priya Sharma,9,345.0
821,Priya Sharma,10,314.0
821,Oscar Bennett,1,326.8
821,Oscar Bennett,2,409.4
821,Oscar Bennett,3,443.1
821,Oscar Bennett,4,410.3
821,Oscar Bennett,5,254.9
821,Oscar Bennett,6,466.8
821,Oscar Bennett,7,261.2
821,Oscar Bennett,8,360.9
821,Oscar Bennett,9,288.6
821,Oscar Bennett,10,455.6
821,Ravi Kapoor,1,258.8
821,Ravi Kapoor,2,457.7
821,Ravi Kapoor,3,336.0
821,Ravi Kapoor,4,208.5
821,Ravi Kapoor,5,232.9
821,Ravi Kapoor,6,326.8
821,Ravi Kapoor,7,400.9
821,Ravi Kapoor,8,250.6
821,Ravi Kapoor,9,322.4
821,Ravi Kapoor,10,293.8
821,Sofia Lindqvist,1,313.6
821,Sofia Lindqvist,2,428.7
821,Sofia Lindqvist,3,284.4
821,Sofia Lindqvist,4,318.6
821,Sofia Lindqvist,5,372.1
821,Sofia Lindqvist,6,396.7
821,Sofia Lindqvist,7,451.3
821,Sofia Lindqvist,8,311.4
821,Sofia Lindqvist,9,280.0
821,Sofia Lindqvist,10,454.9
821,Tariq Hassan,1,283.4
821,Tariq Hassan,2,453.6
821,Tariq Hassan,3,376.1
821,Tariq Hassan,4,408.9
821,Tariq Hassan,5,456.1
821,Tariq Hassan,6,297.2
821,Tariq Hassan,7,256.4
821,Tariq Hassan,8,405.2
821,Tariq Hassan,9,260.5
821,Tariq Hassan,10,241.9
821,Uma Devi,1,257.4
821,Uma Devi,2,337.4
821,Uma Devi,3,246.5
821,Uma Devi,4,224.8
821,Uma Devi,5,313.0
821,Uma Devi,6,249.9
821,Uma Devi,7,324.4
821,Uma Devi,8,317.2
821,Uma Devi,9,278.1
821,Uma Devi,10,331.8
822,Alice Johnson,1,217.3
822,Alice Johnson,2,331.4
822,Alice Johnson,3,239.0
822,Alice Johnson,4,172.1
822,Alice Johnson,5,386.6
822,Alice Johnson,6,319.7
822,Alice Johnson,7,166.7
822,Alice Johnson,8,335.9
822,Alice Johnson,9,194.2
822,Alice Johnson,10,261.0
822,Ben Okafor,1,352.5
822,Ben Okafor,2,358.1
822,Ben Okafor,3,321.5
822,Ben Okafor,4,272.9
822,Ben Okafor,5,417.1
822,Ben Okafor,6,443.6
822,Ben Okafor,7,217.0
822,Ben Okafor,8,382.6
822,Ben Okafor,9,277.7
822,Ben Okafor,10,434.6
822,Chloe Martinez,1,450.9
822,Chloe Martinez,2,241.9
822,Chloe Martinez,3,254.2
822,Chloe Martinez,4,314.4
822,Chloe Martinez,5,428.7
822,Chloe Martinez,6,491.0
822,Chloe Martinez,7,363.1
822,Chloe Martinez,8,463.8
822,Chloe Martinez,9,437.9
822,Chloe Martinez,10,266.3
822,David Kim,1,165.8
822,David Kim,2,448.3
822,David Kim,3,448.3
822,David Kim,4,320.1
822,David Kim,5,302.6
822,David Kim,6,291.8
822,David Kim,7,223.2
822,David Kim,8,421.5
822,David Kim,9,280.1
822,David Kim,10,223.6
822,Emma Thompson,1,410.9
822,Emma Thompson,2,260.2
822,Emma Thompson,3,331.2
822,Emma Thompson,4,376.3
822,Emma Thompson,5,270.5
822,Emma Thompson,6,456.6
822,Emma Thompson,7,288.9
822,Emma Thompson,8,180.6
822,Emma Thompson,9,333.7
822,Emma Thompson,10,343.9
822,Faisal Rahman,1,284.8
822,Faisal Rahman,2,316.3
822,Faisal Rahman,3,245.8
822,Faisal Rahman,4,395.4
822,Faisal Rahman,5,364.3
822,Faisal Rahman,6,248.8
822,Faisal Rahman,7,215.0
822,Faisal Rahman,8,155.1
822,Faisal Rahman,9,295.9
822,Faisal Rahman,10,377.4
822,Grace Chen,1,337.0
822,Grace Chen,2,384.5
822,Grace Chen,3,320.5
822,Grace Chen,4,257.7
822,Grace Chen,5,312.4
822,Grace Chen,6,390.7
822,Grace Chen,7,234.3
822,Grace Chen,8,330.9
822,Grace Chen,9,347.4
822,Grace Chen,10,393.6
822,Harry Patel,1,511.4
822,Harry Patel,2,459.4
822,Harry Patel,3,418.1
822,Harry Patel,4,345.7
822,Harry Patel,5,384.5
822,Harry Patel,6,336.9
822,Harry Patel,7,424.4
822,Harry Patel,8,425.8
822,Harry Patel,9,310.8
822,Harry Patel,10,226.4
822,Isabel Santos,1,329.6
822,Isabel Santos,2,247.6
822,Isabel Santos,3,561.3
822,Isabel Santos,4,302.4
822,Isabel Santos,5,332.4
822,Isabel Santos,6,289.0
822,Isabel Santos,7,399.0
822,Isabel Santos,8,349.8
822,Isabel Santos,9,267.9
822,Isabel Santos,10,356.8
822,Jack Williams,1,226.1
822,Jack Williams,2,468.0
822,Jack Williams,3,369.4
822,Jack Williams,4,446.5
822,Jack Williams,5,478.1
822,Jack Williams,6,420.1
822,Jack Williams,7,346.3
822,Jack Williams,8,408.0
822,Jack Williams,9,400.9
822,Jack Williams,10,465.1
822,Kezia Adeyemi,1,415.1
822,Kezia Adeyemi,2,404.1
822,Kezia Adeyemi,3,251.6
822,Kezia Adeyemi,4,283.5
822,Kezia Adeyemi,5,302.7
822,Kezia Adeyemi,6,393.9
822,Kezia Adeyemi,7,371.7
822,Kezia Adeyemi,8,217.6
822,Kezia Adeyemi,9,358.2
822,Kezia Adeyemi,10,246.0
822,Liam O'Brien,1,215.2
822,Liam O'Brien,2,354.9
822,Liam O'Brien,3,345.6
822,Liam O'Brien,4,323.0
822,Liam O'Brien,5,300.6
822,Liam O'Brien,6,293.8
822,Liam O'Brien,7,234.0
822,Liam O'Brien,8,378.6
822,Liam O'Brien,9,295.5
822,Liam O'Brien,10,199.8
822,Maya Singh,1,277.5
822,Maya Singh,2,336.6
822,Maya Singh,3,357.9
822,Maya Singh,4,365.8
822,Maya Singh,5,381.9
822,Maya Singh,6,301.5
822,Maya Singh,7,364.5
822,Maya Singh,8,127.3
822,Maya Singh,9,167.9
822,Maya Singh,10,233.9
822,Noah Clarke,1,451.0
822,Noah Clarke,2,263.3
822,Noah Clarke,3,385.8
822,Noah Clarke,4,346.0
822,Noah Clarke,5,433.3
822,Noah Clarke,6,376.3
822,Noah Clarke,7,283.7
822,Noah Clarke,8,365.5
822,Noah Clarke,9,218.2
822,Noah Clarke,10,309.9
822,Priya Sharma,1,325.8
822,Priya Sharma,2,305.9
822,Priya Sharma,3,295.5
822,Priya Sharma,4,217.4
822,Priya Sharma,5,373.1
822,Priya Sharma,6,514.9
822,Priya Sharma,7,114.1
822,Priya Sharma,8,358.5
822,Priya Sharma,9,358.5
822,Priya Sharma,10,254.9
822,Oscar Bennett,1,206.6
822,Oscar Bennett,2,396.3
822,Oscar Bennett,3,373.1
822,Oscar Bennett,4,422.2
822,Oscar Bennett,5,343.7
822,Oscar Bennett,6,347.6
822,Oscar Bennett,7,416.3
822,Oscar Bennett,8,322.6
822,Oscar Bennett,9,183.1
822,Oscar Bennett,10,301.7
822,Ravi Kapoor,1,166.0
822,Ravi Kapoor,2,340.5
822,Ravi Kapoor,3,367.8
822,Ravi Kapoor,4,254.3
822,Ravi Kapoor,5,243.8
822,Ravi Kapoor,6,356.1
822,Ravi Kapoor,7,265.2
822,Ravi Kapoor,8,454.6
822,Ravi Kapoor,9,202.6
822,Ravi Kapoor,10,146.0
822,Sofia Lindqvist,1,305.4
822,Sofia Lindqvist,2,463.7
822,Sofia Lindqvist,3,308.5
822,Sofia Lindqvist,4,519.5
822,Sofia Lindqvist,5,368.2
822,Sofia Lindqvist,6,248.1
822,Sofia Lindqvist,7,341.3
822,Sofia Lindqvist,8,397.8
822,Sofia Lindqvist,9,357.9
822,Sofia Lindqvist,10,217.2
822,Tariq Hassan,1,360.9
822,Tariq Hassan,2,374.5
822,Tariq Hassan,3,529.1
822,Tariq Hassan,4,456.5
822,Tariq Hassan,5,523.9
822,Tariq Hassan,6,401.0
822,Tariq Hassan,7,457.0
822,Tariq Hassan,8,332.3
822,Tariq Hassan,9,436.5
822,Tariq Hassan,10,496.9
822,Uma Devi,1,374.6
822,Uma Devi,2,261.9
822,Uma Devi,3,330.3
822,Uma Devi,4,321.7
822,Uma Devi,5,271.1
822,Uma Devi,6,358.0
822,Uma Devi,7,277.9
822,Uma Devi,8,281.8
822,Uma Devi,9,233.3
822,Uma Devi,10,363.3
