sample,student_name,mean_reaction_time
748,Grace Chen,308.2
748,Harry Patel,347.3
748,Isabel Santos,357.2
748,Jack Williams,379.3
748,Kezia Adeyemi,274.4
748,Liam O'Brien,262.5
748,Maya Singh,409.6
748,Noah Clarke,327.3
748,Oscar Bennett,275.3
748,Priya Sharma,332.7
748,Ravi Kapoor,323.8
748,Sofia Lindqvist,359.5
748,Tariq Hassan,352.1
748,Uma Devi,268.2
749,Alice Johnson,378.2
749,Ben Okafor,305.4
749,Chloe Martinez,277.0
749,David Kim,339.7
749,Emma Thompson,277.5
749,Faisal Rahman,307.0
749,Grace Chen,357.6
749,Harry Patel,348.0
749,Isabel Santos,212.0
749,Jack Williams,259.1
749,Kezia Adeyemi,271.6
749,Liam O'Brien,361.8
749,Maya Singh,271.2
749,Noah Clarke,287.9
749,Oscar Bennett,326.0
749,Priya Sharma,307.4
749,Ravi Kapoor,392.5
749,Sofia Lindqvist,267.8
749,Tariq Hassan,302.0
749,Uma Devi,296.7
750,Alice Johnson,318.3
750,Ben Okafor,335.4
750,Chloe Martinez,335.9
750,David Kim,312.0
750,Emma Thompson,333.4
750,Faisal Rahman,317.8
750,Grace Chen,228.4
750,Harry Patel,294.6
750,Isabel Santos,359.6
750,Jack Williams,268.9
750,Kezia Adeyemi,247.0
750,Liam O'Brien,364.1
750,Maya Singh,233.4
750,Noah Clarke,331.9
750,Oscar Bennett,310.4
750,Priya Sharma,241.3
750,Ravi Kapoor,398.6
750,Sofia Lindqvist,353.8
750,Tariq Hassan,269.0
750,Uma Devi,253.4
751,Alice Johnson,403.5
751,Ben Okafor,319.4
751,Chloe Martinez,312.2
751,David Kim,278.0
751,Emma Thompson,277.2
751,Faisal Rahman,371.3
751,Grace Chen,348.4
751,Harry Patel,338.9
751,Isabel Santos,337.6
751,Jack Williams,241.5
751,Kezia Adeyemi,303.0
751,Liam O'Brien,339.4
751,Maya Singh,243.4
751,Noah Clarke,357.3
751,Oscar Bennett,321.0
751,Priya Sharma,323.4
751,Ravi Kapoor,318.1
751,Sofia Lindqvist,362.8
751,Tariq Hassan,316.9
751,Uma Devi,303.0
752,Alice Johnson,282.8
752,Ben Okafor,307.0
752,Chloe Martinez,363.2
752,David Kim,344.6
752,Emma Thompson,332.4
752,Faisal Rahman,302.2
752,Grace Chen,326.0
752,Harry Patel,315.8
752,Isabel Santos,318.7
752,Jack Williams,258.2
752,Kezia Adeyemi,351.4
752,Liam O'Brien,406.5
752,Maya Singh,359.7
752,Noah Clarke,438.8
752,Oscar Bennett,285.2
752,Priya Sharma,303.9
752,Ravi Kapoor,279.0
752,Sofia Lindqvist,340.8
752,Tariq Hassan,321.6
752,Uma Devi,287.5
753,Alice Johnson,261.9
753,Ben Okafor,399.3
753,Chloe Martinez,257.3
753,David Kim,340.7
753,Emma Thompson,231.9
753,Faisal Rahman,251.3
753,Grace Chen,300.2
753,Harry Patel,248.0
753,Isabel Santos,308.6
753,Jack Williams,287.3
753,Kezia Adeyemi,253.1
753,Liam O'Brien,306.6
753,Maya Singh,346.3
753,Noah Clarke,257.3
753,Oscar Bennett,274.1
753,Priya Sharma,307.5
753,Ravi Kapoor,237.2
753,Sofia Lindqvist,313.9
753,Tariq Hassan,364.4
753,Uma Devi,224.1
754,Alice Johnson,239.4
754,Ben Okafor,316.8
754,Chloe Martinez,245.4
754,David Kim,330.3
754,Emma Thompson,284.1
754,Faisal Rahman,287.4
754,Grace Chen,322.2
754,Harry Patel,307.9
754,Isabel Santos,380.5
754,Jack Williams,343.8
754,Kezia Adeyemi,317.3
754,Liam O'Brien,277.0
754,Maya Singh,359.9
754,Noah Clarke,348.7
754,Oscar Bennett,341.4
754,Priya Sharma,352.2
754,Ravi Kapoor,373.6
754,Sofia Lindqvist,351.6
754,Tariq Hassan,282.1
754,Uma Devi,331.4
755,Alice Johnson,392.4
755,Ben Okafor,313.2
755,Chloe Martinez,332.4
755,David Kim,285.9
755,Emma Thompson,335.1
755,Faisal Rahman,332.3
755,Grace Chen,331.9
755,Harry Patel,276.1
755,Isabel Santos,343.4
755,Jack Williams,296.5
755,Kezia Adeyemi,298.7
755,Liam O'Brien,354.4
755,Maya Singh,323.6
755,Noah Clarke,290.1
755,Oscar Bennett,353.1
755,Priya Sharma,287.2
755,Ravi Kapoor,304.6
755,Sofia Lindqvist,314.9
755,Tariq Hassan,365.8
755,Uma Devi,375.0
756,Alice Johnson,312.6
756,Ben Okafor,362.4
756,Chloe Martinez,252.1
756,David Kim,298.3
756,Emma Thompson,250.5
756,Faisal Rahman,268.9
756,Grace Chen,285.9
756,Harry Patel,304.8
756,Isabel Santos,331.7
756,Jack Williams,322.6
756,Kezia Adeyemi,307.7
756,Liam O'Brien,331.2
756,Maya Singh,304.5
756,Noah Clarke,387.2
756,Oscar Bennett,313.7
756,Priya Sharma,336.6
756,Ravi Kapoor,308.4
756,Sofia Lindqvist,319.1
756,Tariq Hassan,323.4
756,Uma Devi,287.0
757,Alice Johnson,340.9
757,Ben Okafor,361.9
757,Chloe Martinez,317.6
757,David Kim,321.1
757,Emma Thompson,257.8
757,Faisal Rahman,323.0
757,Grace Chen,279.7
757,Harry Patel,302.8
757,Isabel Santos,255.7
757,Jack Williams,322.5
757,Kezia Adeyemi,330.8
757,Liam O'Brien,362.7
757,Maya Singh,339.1
757,Noah Clarke,281.3
757,Oscar Bennett,310.2
757,Priya Sharma,337.0
757,Ravi Kapoor,289.1
757,Sofia Lindqvist,324.0
757,Tariq Hassan,253.4
757,Uma Devi,391.8
758,Alice Johnson,281.2
758,Ben Okafor,348.4
758,Chloe Martinez,279.6
758,David Kim,336.7
758,Emma Thompson,296.2
758,Faisal Rahman,294.9
758,Grace Chen,331.6
758,Harry Patel,323.7
758,Isabel Santos,292.2
758,Jack Williams,329.5
758,Kezia Adeyemi,265.0
758,Liam O'Brien,342.2
758,Maya Singh,390.3
758,Noah Clarke,312.0
758,Oscar Bennett,344.5
758,Priya Sharma,246.6
758,Ravi Kapoor,292.7
758,Sofia Lindqvist,325.2
758,Tariq Hassan,267.2
758,Uma Devi,373.7
759,Alice Johnson,350.4
759,Ben Okafor,290.1
759,Chloe Martinez,302.6
759,David Kim,277.6
759,Emma Thompson,310.5
759,Faisal Rahman,334.5
759,Grace Chen,371.0
759,Harry Patel,378.6
759,Isabel Santos,367.1
759,Jack Williams,318.9
759,Kezia Adeyemi,338.9
759,Liam O'Brien,229.4
759,Maya Singh,400.0
759,Noah Clarke,278.8
759,Oscar Bennett,320.2
759,Priya Sharma,325.9
759,Ravi Kapoor,325.1
759,Sofia Lindqvist,274.5
759,Tariq Hassan,279.2
759,Uma Devi,290.8
760,Alice Johnson,342.8
760,Ben Okafor,313.8
760,Chloe Martinez,333.1
760,David Kim,353.2
760,Emma Thompson,256.0
760,Faisal Rahman,327.1
760,Grace Chen,295.9
760,Harry Patel,326.8
760,Isabel Santos,272.8
760,Jack Williams,407.6
760,Kezia Adeyemi,365.9
760,Liam O'Brien,274.0
760,Maya Singh,409.6
760,Noah Clarke,385.8
760,Oscar Bennett,411.3
760,Priya Sharma,305.3
760,Ravi Kapoor,319.0
760,Sofia Lindqvist,299.6
760,Tariq Hassan,310.8
760,Uma Devi,341.6
761,Alice Johnson,295.0
761,Ben Okafor,273.2
761,Chloe Martinez,291.7
761,David Kim,270.8
761,Emma Thompson,322.0
761,Faisal Rahman,299.1
761,Grace Chen,291.0
761,Harry Patel,296.1
761,Isabel Santos,346.6
761,Jack Williams,344.9
761,Kezia Adeyemi,331.1
761,Liam O'Brien,233.2
761,Maya Singh,262.4
761,Noah Clarke,289.8
761,Oscar Bennett,313.2
761,Priya Sharma,302.4
761,Ravi Kapoor,238.4
761,Sofia Lindqvist,300.5
761,Tariq Hassan,275.2
761,Uma Devi,276.6
762,Alice Johnson,318.2
762,Ben Okafor,342.6
762,Chloe Martinez,294.0
762,David Kim,339.9
762,Emma Thompson,258.3
762,Faisal Rahman,361.2
762,Grace Chen,345.9
762,Harry Patel,273.2
762,Isabel Santos,373.9
762,Jack Williams,334.4
762,Kezia Adeyemi,427.4
762,Liam O'Brien,376.2
762,Maya Singh,266.4
762,Noah Clarke,278.7
762,Oscar Bennett,321.2
762,Priya Sharma,274.2
762,Ravi Kapoor,241.8
762,Sofia Lindqvist,304.4
762,Tariq Hassan,321.0
762,Uma Devi,303.3
763,Alice Johnson,321.4
763,Ben Okafor,337.6
763,Chloe Martinez,316.2
763,David Kim,332.0
763,Emma Thompson,328.4
763,Faisal Rahman,287.6
763,Grace Chen,303.2
763,Harry Patel,344.6
763,Isabel Santos,403.8
763,Jack Williams,352.5
763,Kezia Adeyemi,304.3
763,Liam O'Brien,367.6
763,Maya Singh,321.8
763,Noah Clarke,324.4
763,Oscar Bennett,370.0
763,Priya Sharma,348.0
763,Ravi Kapoor,381.1
763,Sofia Lindqvist,314.6
763,Tariq Hassan,320.5
763,Uma Devi,311.5
764,Alice Johnson,326.6
764,Ben Okafor,353.0
764,Chloe Martinez,294.5
764,David Kim,324.4
764,Emma Thompson,340.3
764,Faisal Rahman,266.5
764,Grace Chen,311.6
764,Harry Patel,297.2
764,Isabel Santos,310.1
764,Jack Williams,279.8
764,Kezia Adeyemi,358.8
764,Liam O'Brien,267.6
764,Maya Singh,281.2
764,Noah Clarke,373.8
764,Oscar Bennett,374.8
764,Priya Sharma,286.4
764,Ravi Kapoor,306.3
764,Sofia Lindqvist,292.1
764,Tariq Hassan,311.3
764,Uma Devi,332.6
765,Alice Johnson,305.6
765,Ben Okafor,279.3
765,Chloe Martinez,289.4
765,David Kim,336.0
765,Emma Thompson,244.1
765,Faisal Rahman,343.1
765,Grace Chen,299.8
765,Harry Patel,289.3
765,Isabel Santos,284.3
765,Jack Williams,365.4
765,Kezia Adeyemi,405.8
765,Liam O'Brien,377.7
765,Maya Singh,347.3
765,Noah Clarke,339.1
765,Oscar Bennett,328.5
765,Priya Sharma,356.9
765,Ravi Kapoor,334.5
765,Sofia Lindqvist,315.8
765,Tariq Hassan,325.3
765,Uma Devi,259.4
766,Alice Johnson,349.1
766,Ben Okafor,376.5
766,Chloe Martinez,248.6
766,David Kim,291.5
766,Emma Thompson,316.4
766,Faisal Rahman,277.1
766,Grace Chen,329.6
766,Harry Patel,268.5
766,Isabel Santos,321.6
766,Jack Williams,319.2
766,Kezia Adeyemi,292.2
766,Liam O'Brien,352.5
766,Maya Singh,328.4
766,Noah Clarke,308.0
766,Oscar Bennett,339.2
766,Priya Sharma,289.0
766,Ravi Kapoor,254.7
766,Sofia Lindqvist,338.4
766,Tariq Hassan,372.8
766,Uma Devi,351.8
767,Alice Johnson,255.2
767,Ben Okafor,293.2
767,Chloe Martinez,320.3
767,David Kim,303.4
767,Emma Thompson,310.5
767,Faisal Rahman,327.2
767,Grace Chen,333.7
767,Harry Patel,316.3
767,Isabel Santos,251.9
767,Jack Williams,233.7
767,Kezia Adeyemi,310.8
767,Liam O'Brien,334.6
767,Maya Singh,251.8
767,Noah Clarke,304.0
767,Oscar Bennett,262.8
767,Priya Sharma,312.0
767,Ravi Kapoor,317.2
767,Sofia Lindqvist,274.6
767,Tariq Hassan,313.7
767,Uma Devi,304.1
768,Alice Johnson,366.9
768,Ben Okafor,299.4
768,Chloe Martinez,323.3
768,David Kim,348.7
768,Emma Thompson,291.8
768,Faisal Rahman,388.0
768,Grace Chen,354.6
768,Harry Patel,342.2
768,Isabel Santos,301.4
768,Jack Williams,268.4
768,Kezia Adeyemi,298.0
768,Liam O'Brien,296.8
768,Maya Singh,264.1
768,Noah Clarke,299.6
768,Oscar Bennett,301.0
768,Priya Sharma,413.3
768,Ravi Kapoor,376.7
768,Sofia Lindqvist,327.9
768,Tariq Hassan,314.0
768,Uma Devi,279.3
769,Alice Johnson,338.6
769,Ben Okafor,371.8
769,Chloe Martinez,378.8
769,David Kim,265.5
769,Emma Thompson,349.4
769,Faisal Rahman,367.3
769,Grace Chen,346.4
769,Harry Patel,301.3
769,Isabel Santos,341.2
769,Jack Williams,280.5
769,Kezia Adeyemi,325.8
769,Liam O'Brien,323.4
769,Maya Singh,301.3
769,Noah Clarke,324.4
769,Oscar Bennett,353.4
769,Priya Sharma,287.2
769,Ravi Kapoor,283.1
769,Sofia Lindqvist,271.7
769,Tariq Hassan,278.8
769,Uma Devi,304.3
770,Alice Johnson,298.9
770,Ben Okafor,389.2
770,Chloe Martinez,268.1
770,David Kim,364.2
770,Emma Thompson,331.4
770,Faisal Rahman,323.8
770,Grace Chen,323.7
770,Harry Patel,392.1
770,Isabel Santos,300.1
770,Jack Williams,327.5
770,Kezia Adeyemi,358.2
770,Liam O'Brien,303.5
770,Maya Singh,318.4
770,Noah Clarke,280.6
770,Oscar Bennett,324.2
770,Priya Sharma,307.3
770,Ravi Kapoor,365.7
770,Sofia Lindqvist,354.4
770,Tariq Hassan,278.6
770,Uma Devi,271.1
771,Alice Johnson,346.0
771,Ben Okafor,322.7
771,Chloe Martinez,267.6
771,David Kim,358.6
771,Emma Thompson,308.1
771,Faisal Rahman,387.6
771,Grace Chen,326.2
771,Harry Patel,318.2
771,Isabel Santos,361.2
771,Jack Williams,313.2
771,Kezia Adeyemi,321.6
771,Liam O'Brien,351.8
771,Maya Singh,271.6
771,Noah Clarke,303.8
771,Oscar Bennett,342.2
771,Priya Sharma,350.8
771,Ravi Kapoor,372.8
771,Sofia Lindqvist,304.0
771,Tariq Hassan,327.5
771,Uma Devi,291.8
772,Alice Johnson,325.6
772,Ben Okafor,245.4
772,Chloe Martinez,335.3
772,David Kim,342.0
772,Emma Thompson,351.1
772,Faisal Rahman,312.6
772,Grace Chen,273.8
772,Harry Patel,354.5
772,Isabel Santos,353.7
772,Jack Williams,283.4
772,Kezia Adeyemi,331.7
772,Liam O'Brien,414.8
772,Maya Singh,278.6
772,Noah Clarke,245.1
772,Oscar Bennett,301.3
772,Priya Sharma,308.0
772,Ravi Kapoor,365.2
772,Sofia Lindqvist,328.8
772,Tariq Hassan,285.3
772,Uma Devi,341.0
773,Alice Johnson,317.4
773,Ben Okafor,352.2
773,Chloe Martinez,284.4
773,David Kim,280.2
773,Emma Thompson,239.2
773,Faisal Rahman,345.7
773,Grace Chen,286.5
773,Harry Patel,320.2
773,Isabel Santos,363.2
773,Jack Williams,283.6
773,Kezia Adeyemi,321.8
773,Liam O'Brien,301.8
773,Maya Singh,225.4
773,Noah Clarke,360.6
773,Oscar Bennett,335.6
773,Priya Sharma,352.4
773,Ravi Kapoor,390.8
773,Sofia Lindqvist,237.5
773,Tariq Hassan,315.3
773,Uma Devi,284.0
774,Alice Johnson,281.7
774,Ben Okafor,331.8
774,Chloe Martinez,346.8
774,David Kim,311.4
774,Emma Thompson,319.7
774,Faisal Rahman,363.0
774,Grace Chen,286.5
774,Harry Patel,354.6
774,Isabel Santos,363.6
774,Jack Williams,252.4
774,Kezia Adeyemi,344.0
774,Liam O'Brien,283.3
774,Maya Singh,317.2
774,Noah Clarke,305.4
774,Oscar Bennett,313.5
774,Priya Sharma,338.1
774,Ravi Kapoor,275.1
774,Sofia Lindqvist,321.2
774,Tariq Hassan,284.2
774,Uma Devi,278.6
775,Alice Johnson,273.6
775,Ben Okafor,287.7
775,Chloe Martinez,364.2
775,David Kim,261.5
775,Emma Thompson,291.5
775,Faisal Rahman,239.8
775,Grace Chen,341.0
775,Harry Patel,286.2
775,Isabel Santos,335.8
775,Jack Williams,319.7
775,Kezia Adeyemi,305.5
775,Liam O'Brien,314.0
775,Maya Singh,376.3
775,Noah Clarke,348.8
775,Oscar Bennett,358.7
775,Priya Sharma,319.7
775,Ravi Kapoor,312.0
775,Sofia Lindqvist,321.8
775,Tariq Hassan,311.5
775,Uma Devi,389.6
776,Alice Johnson,304.7
776,Ben Okafor,339.6
776,Chloe Martinez,381.2
776,David Kim,331.6
776,Emma Thompson,375.1
776,Faisal Rahman,274.3
776,Grace Chen,281.5
776,Harry Patel,308.5
776,Isabel Santos,381.5
776,Jack Williams,358.8
776,Kezia Adeyemi,307.0
776,Liam O'Brien,309.3
776,Maya Singh,347.6
776,Noah Clarke,283.9
776,Oscar Bennett,384.1
776,Priya Sharma,299.4
776,Ravi Kapoor,310.8
776,Sofia Lindqvist,311.9
776,Tariq Hassan,354.4
776,Uma Devi,336.8
777,Alice Johnson,357.0
777,Ben Okafor,305.9
777,Chloe Martinez,258.4
777,David Kim,341.7
777,Emma Thompson,276.5
777,Faisal Rahman,238.0
777,Grace Chen,340.3
777,Harry Patel,262.6
777,Isabel Santos,343.0
777,Jack Williams,292.4
777,Kezia Adeyemi,380.6
777,Liam O'Brien,289.3
777,Maya Singh,362.7
777,Noah Clarke,342.5
777,Oscar Bennett,333.2
777,Priya Sharma,297.4
777,Ravi Kapoor,304.2
777,Sofia Lindqvist,375.0
777,Tariq Hassan,347.2
777,Uma Devi,363.4
778,Alice Johnson,340.6
778,Ben Okafor,318.4
778,Chloe Martinez,386.3
778,David Kim,449.7
778,Emma Thompson,394.0
778,Faisal Rahman,301.3
778,Grace Chen,335.2
778,Harry Patel,397.9
778,Isabel Santos,307.1
778,Jack Williams,332.2
778,Kezia Adeyemi,275.3
778,Liam O'Brien,349.8
778,Maya Singh,291.7
778,Noah Clarke,342.7
778,Oscar Bennett,313.0
778,Priya Sharma,350.6
778,Ravi Kapoor,301.0
778,Sofia Lindqvist,305.2
778,Tariq Hassan,365.9
778,Uma Devi,286.9
779,Alice Johnson,290.5
779,Ben Okafor,291.7
779,Chloe Martinez,310.8
779,David Kim,237.6
779,Emma Thompson,372.9
779,Faisal Rahman,407.2
779,Grace Chen,365.6
779,Harry Patel,315.2
779,Isabel Santos,275.4
779,Jack Williams,332.6
779,Kezia Adeyemi,356.6
779,Liam O'Brien,248.7
779,Maya Singh,345.2
779,Noah Clarke,340.5
779,Oscar Bennett,378.0
779,Priya Sharma,308.3
779,Ravi Kapoor,323.4
779,Sofia Lindqvist,270.3
779,Tariq Hassan,330.8
779,Uma Devi,201.8
780,Alice Johnson,312.3
780,Ben Okafor,280.0
780,Chloe Martinez,294.6
780,David Kim,359.1
780,Emma Thompson,305.1
780,Faisal Rahman,272.8
780,Grace Chen,346.7
780,Harry Patel,306.7
780,Isabel Santos,363.5
780,Jack Williams,304.9
780,Kezia Adeyemi,301.2
780,Liam O'Brien,343.1
780,Maya Singh,338.8
780,Noah Clarke,377.7
780,Oscar Bennett,275.5
780,Priya Sharma,251.9
780,Ravi Kapoor,290.0
780,Sofia Lindqvist,304.3
780,Tariq Hassan,306.4
780,Uma Devi,349.8
781,Alice Johnson,291.8
781,Ben Okafor,392.4
781,Chloe Martinez,295.2
781,David Kim,320.3
781,Emma Thompson,309.5
781,Faisal Rahman,340.0
781,Grace Chen,397.2
781,Harry Patel,312.4
781,Isabel Santos,323.0
781,Jack Williams,271.6
781,Kezia Adeyemi,329.8
781,Liam O'Brien,282.8
781,Maya Singh,335.0
781,Noah Clarke,280.5
781,Oscar Bennett,293.4
781,Priya Sharma,354.8
781,Ravi Kapoor,329.3
781,Sofia Lindqvist,355.6
781,Tariq Hassan,336.4
781,Uma Devi,298.5
782,Alice Johnson,370.1
782,Ben Okafor,328.6
782,Chloe Martinez,368.1
782,David Kim,294.8
782,Emma Thompson,316.2
782,Faisal Rahman,231.1
782,Grace Chen,367.0
782,Harry Patel,303.4
782,Isabel Santos,373.7
782,Jack Williams,309.0
782,Kezia Adeyemi,403.4
782,Liam O'Brien,286.8
782,Maya Singh,382.1
782,Noah Clarke,255.7
782,Oscar Bennett,293.8
782,Priya Sharma,430.5
782,Ravi Kapoor,259.3
782,Sofia Lindqvist,361.8
782,Tariq Hassan,317.7
782,Uma Devi,337.9
783,Alice Johnson,287.9
783,Ben Okafor,265.3
783,Chloe Martinez,318.1
783,David Kim,287.9
783,Emma Thompson,250.6
783,Faisal Rahman,306.9
783,Grace Chen,353.6
783,Harry Patel,310.0
783,Isabel Santos,293.1
783,Jack Williams,327.8
783,Kezia Adeyemi,352.8
783,Liam O'Brien,304.2
783,Maya Singh,322.1
783,Noah Clarke,329.1
783,Oscar Bennett,406.9
783,Priya Sharma,285.0
783,Ravi Kapoor,258.5
783,Sofia Lindqvist,332.8
783,Tariq Hassan,338.6
783,Uma Devi,267.9
784,Alice Johnson,307.3
784,Ben Okafor,289.4
784,Chloe Martinez,321.5
784,David Kim,347.4
784,Emma Thompson,308.9
784,Faisal Rahman,254.6
784,Grace Chen,393.3
784,Harry Patel,285.9
784,Isabel Santos,301.3
784,Jack Williams,281.4
784,Kezia Adeyemi,327.0
784,Liam O'Brien,286.1
784,Maya Singh,336.8
784,Noah Clarke,323.9
784,Oscar Bennett,288.5
784,Priya Sharma,341.3
784,Ravi Kapoor,359.8
784,Sofia Lindqvist,299.4
784,Tariq Hassan,261.1
784,Uma Devi,346.1
785,Alice Johnson,292.4
785,Ben Okafor,295.8
785,Chloe Martinez,272.2
785,David Kim,328.1
785,Emma Thompson,330.6
785,Faisal Rahman,351.1
785,Grace Chen,425.6
785,Harry Patel,253.9
785,Isabel Santos,283.2
785,Jack Williams,335.9
785,Kezia Adeyemi,383.1
785,Liam O'Brien,334.6
785,Maya Singh,323.4
785,Noah Clarke,271.5
785,Oscar Bennett,348.5
785,Priya Sharma,272.3
785,Ravi Kapoor,305.3
785,Sofia Lindqvist,347.9
785,Tariq Hassan,264.2
785,Uma Devi,375.3
786,Alice Johnson,305.0
786,Ben Okafor,327.0
786,Chloe Martinez,316.9
786,David Kim,302.0
786,Emma Thompson,351.2
786,Faisal Rahman,360.4
786,Grace Chen,285.5
786,Harry Patel,221.0
786,Isabel Santos,281.5
786,Jack Williams,306.3
786,Kezia Adeyemi,374.8
786,Liam O'Brien,365.6
786,Maya Singh,332.2
786,Noah Clarke,284.5
786,Oscar Bennett,316.0
786,Priya Sharma,261.7
786,Ravi Kapoor,390.2
786,Sofia Lindqvist,292.9
786,Tariq Hassan,366.6
786,Uma Devi,324.6
787,Alice Johnson,259.1
787,Ben Okafor,338.6
787,Chloe Martinez,307.0
787,David Kim,362.8
787,Emma Thompson,253.3
787,Faisal Rahman,326.2
787,Grace Chen,271.1
787,Harry Patel,370.3
787,Isabel Santos,333.8
787,Jack Williams,263.1
787,Kezia Adeyemi,326.4
787,Liam O'Brien,265.6
787,Maya Singh,355.0
787,Noah Clarke,324.6
787,Oscar Bennett,295.8
787,Priya Sharma,287.0
787,Ravi Kapoor,326.6
787,Sofia Lindqvist,309.4
787,Tariq Hassan,314.4
787,Uma Devi,264.5
788,Alice Johnson,316.1
788,Ben Okafor,284.4
788,Chloe Martinez,334.0
788,David Kim,280.4
788,Emma Thompson,282.2
788,Faisal Rahman,307.4
788,Grace Chen,339.3
788,Harry Patel,250.1
788,Isabel Santos,329.4
788,Jack Williams,329.0
788,Kezia Adeyemi,267.3
788,Liam O'Brien,285.3
788,Maya Singh,298.7
788,Noah Clarke,325.2
788,Oscar Bennett,308.9
788,Priya Sharma,293.8
788,Ravi Kapoor,259.7
788,Sofia Lindqvist,350.8
788,Tariq Hassan,313.4
788,Uma Devi,292.0
789,Alice Johnson,317.6
789,Ben Okafor,336.5
789,Chloe Martinez,313.8
789,David Kim,346.4
789,Emma Thompson,373.5
789,Faisal Rahman,303.0
789,Grace Chen,290.3
789,Harry Patel,216.7
789,Isabel Santos,339.2
789,Jack Williams,330.3
789,Kezia Adeyemi,326.7
789,Liam O'Brien,323.1
789,Maya Singh,381.7
789,Noah Clarke,299.6
789,Oscar Bennett,327.2
789,Priya Sharma,316.2
789,Ravi Kapoor,300.7
789,Sofia Lindqvist,294.6
789,Tariq Hassan,382.6
789,Uma Devi,332.6
790,Alice Johnson,333.3
790,Ben Okafor,267.0
790,Chloe Martinez,301.0
790,David Kim,354.9
790,Emma Thompson,277.0
790,Faisal Rahman,345.5
790,Grace Chen,319.7
790,Harry Patel,337.6
790,Isabel Santos,261.8
790,Jack Williams,247.1
790,Kezia Adeyemi,357.6
790,Liam O'Brien,255.1
790,Maya Singh,192.8
790,Noah Clarke,310.1
790,Oscar Bennett,359.8
790,Priya Sharma,239.3
790,Ravi Kapoor,355.9
790,Sofia Lindqvist,304.0
790,Tariq Hassan,302.7
790,Uma Devi,333.8
791,Alice Johnson,305.8
791,Ben Okafor,351.6
791,Chloe Martinez,278.9
791,David Kim,303.7
791,Emma Thompson,359.9
791,Faisal Rahman,352.8
791,Grace Chen,325.4
791,Harry Patel,331.6
791,Isabel Santos,302.9
791,Jack Williams,300.0
791,Kezia Adeyemi,279.8
791,Liam O'Brien,394.7
791,Maya Singh,286.2
791,Noah Clarke,389.3
791,Oscar Bennett,271.2
791,Priya Sharma,328.8
791,Ravi Kapoor,213.6
791,Sofia Lindqvist,295.8
791,Tariq Hassan,312.9
791,Uma Devi,369.8
792,Alice Johnson,354.1
792,Ben Okafor,346.2
792,Chloe Martinez,273.6
792,David Kim,364.0
792,Emma Thompson,292.5
792,Faisal Rahman,326.3
792,Grace Chen,342.3
792,Harry Patel,337.1
792,Isabel Santos,362.3
792,Jack Williams,307.6
792,Kezia Adeyemi,319.7
792,Liam O'Brien,231.8
792,Maya Singh,376.8
792,Noah Clarke,339.8
792,Oscar Bennett,276.8
792,Priya Sharma,360.1
792,Ravi Kapoor,358.7
792,Sofia Lindqvist,343.5
792,Tariq Hassan,223.4
792,Uma Devi,317.2
793,Alice Johnson,335.2
793,Ben Okafor,239.8
793,Chloe Martinez,327.8
793,David Kim,306.1
793,Emma Thompson,305.5
793,Faisal Rahman,339.7
793,Grace Chen,263.5
793,Harry Patel,277.2
793,Isabel Santos,258.6
793,Jack Williams,217.9
793,Kezia Adeyemi,265.0
793,Liam O'Brien,270.5
793,Maya Singh,284.0
793,Noah Clarke,302.8
793,Oscar Bennett,361.4
793,Priya Sharma,423.4
793,Ravi Kapoor,286.6
793,Sofia Lindqvist,296.9
793,Tariq Hassan,279.9
793,Uma Devi,278.3
794,Alice Johnson,275.4
794,Ben Okafor,272.8
794,Chloe Martinez,351.6
794,David Kim,248.2
794,Emma Thompson,316.1
794,Faisal Rahman,317.5
794,Grace Chen,302.7
794,Harry Patel,298.5
794,Isabel Santos,330.6
794,Jack Williams,371.4
794,Kezia Adeyemi,348.6
794,Liam O'Brien,313.3
794,Maya Singh,298.4
794,Noah Clarke,358.6
794,Oscar Bennett,292.4
794,Priya Sharma,323.8
794,Ravi Kapoor,353.2
794,Sofia Lindqvist,286.2
794,Tariq Hassan,318.3
794,Uma Devi,397.8
795,Alice Johnson,336.2
795,Ben Okafor,250.4
795,Chloe Martinez,303.9
795,David Kim,271.3
795,Emma Thompson,329.0
795,Faisal Rahman,342.1
795,Grace Chen,392.4
795,Harry Patel,309.4
795,Isabel Santos,320.2
795,Jack Williams,264.6
795,Kezia Adeyemi,288.3
795,Liam O'Brien,338.8
795,Maya Singh,352.4
795,Noah Clarke,381.2
795,Oscar Bennett,289.0
795,Priya Sharma,370.2
795,Ravi Kapoor,246.6
795,Sofia Lindqvist,341.1
795,Tariq Hassan,306.7
795,Uma Devi,315.6
796,Alice Johnson,377.1
796,Ben Okafor,310.0
796,Chloe Martinez,296.6
796,David Kim,305.0
796,Emma Thompson,327.0
796,Faisal Rahman,412.6
796,Grace Chen,333.2
796,Harry Patel,218.6
796,Isabel Santos,353.4
796,Jack Williams,335.0
796,Kezia Adeyemi,316.4
796,Liam O'Brien,293.3
796,Maya Singh,315.2
796,Noah Clarke,304.3
796,Oscar Bennett,297.3
796,Priya Sharma,360.8
796,Ravi Kapoor,281.8
796,Sofia Lindqvist,285.6
796,Tariq Hassan,307.1
796,Uma Devi,313.1
797,Alice Johnson,412.1
797,Ben Okafor,270.6
797,Chloe Martinez,329.8
797,David Kim,254.2
797,Emma Thompson,346.9
797,Faisal Rahman,334.7
797,Grace Chen,337.8
